id	name	genres	followers	popularity
4LG4Bs1Gadht7TCrMytQUO	The Shins	albuquerque indie, alternative rock, indie pop, indie rock, modern rock, portland indie, stomp and holler	1132906	62
08F3Y3SctIlsOEmKd6dnH8	Yusuf / Cat Stevens	british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock	1624630	69
3jWmy4ZEloWRoAiMiHI9f7	Makayla Phillips		6007	29
7oBxF58LFxIZfTMi0hL5cR	Sad Music		1909	43
7xxrAPVVTZaXLTXfvwABVF	Lo Fi Hip Hop	lo-fi product	26475	48
0oaP0FzHSRg7Dbx2ehVxSF	Lofi Sleep Chill & Study	lo-fi product	55689	53
3L90fW1E5CXEebumAP3CvD	Pitch Black Process	oriental metal, turkish metal	5964	26
3hzijSzD6IwOV4SY2SiWQp	Hayko Cepkin	anadolu rock, turkish alternative, turkish alternative rock, turkish rock	745562	58
4uxOAYdb8wTppcfrL7nytR	Krokodill		1322	25
5aUOzCdTNq5gmrCOQfPgsZ	Jochem van Gelder	muziek voor kinderen	1596	36
2ieZVeLSXjusHvAKJCQ1NC	Sinterklaasliedjes	christmas product	26172	57
7xlnyZup76ill9vijj5a2q	Sinterklaasliedjes van nu		24	34
4lQ2LwNj8DlXSM3UntsbGc	王靖雯	chinese viral pop	30182	54
3Y3OnlLeNDdbWno35c0BOR	SatheroZ	hjemmesnekk	154	30
7iKi5DNqOwhMzZCtHtbROe	Pretty Boy Sosa		7	18
3FzAyCeE8D6OrTh8OJJ1li	Prince Harlem		3	18
6DX7Esjrn7tjrL0RvNEuKb	Unge Kanon		1	18
0sSxphmGskGCKlwB9xa6WU	Himesh Reshammiya	desi pop, filmi, modern bollywood	6585244	67
4lQ2LwNj8DlXSM3UntsbGc	王靖雯	chinese viral pop	30182	54
1OzTpbVSn3XIh2qhinJd2g	Dbreathe		9571	38
2jzNcq1s94wGE9LcZbDXXE	DJ Residency		11	21
2uz5pGGHltzQNOmxOd95g7	Kudos	russelater	2280	40
5ZP7yeynMITDJdQFZU7uqH	6+	russelater	117	27
1XDB3Z3o3zlgYN9dqEP5Rw	Merve Yavuz	karadeniz pop	23171	32
3sV7ijrP5xMHgWRlOnPTCi	Koray Avcı	karadeniz turkuleri, turkish pop	1465533	51
1cozKvV0ZICd4V3RGTgaFA	Mümin Sarıkaya		34218	38
2zipWFLcwGFOiN73Gw6XaT	AKIN KEMAL		1592	21
784g9MQOlPNaCUJgJvsS0M	Ayten Rasul		11320	34
6gc8eKOf6wo0Xu5mJCw1yI	Canan Sezgin Ceylan		5	19
1qUlrOW3z1Vv771xYHrbDm	Deniz Toprak	arabesk, turkish folk	52985	46
6TQ9bTbfUSfucVdcoeeUYT	Duygu Tarhan		72	21
5gKxfrmgSkoNneuzZFUDmN	Emrah Demirel		2	19
07kEnIFmiV0WbPG6FqqrU0	Ender Balkır	turkish folk	49546	45
0p6tyUIQFm4gfDEesIl1ge	Eslem Aktürk		578	21
6MfRviZN7oIfnBrGDIU5EN	Fulin Şingirik		0	19
4sxiiHaZ5H8RO0tRDoG8wn	Gökhan Ay		47	19
6bO5A4UYdnsR3kpmzLsci6	Melis Aydın		4051	36
5xoCD19COM0IBBf09dk7XP	Murat Balaban		57	19
1m4zBvdnlrleyq7JJ6A6Bi	Kubat	arabesk, oyun havasi, turkish folk, turkish pop	187073	41
4GPmAGPOLAUTuXeus8nHK0	Serkan Gülle		3	19
3BkSWZ9E6aHUJp3BHgSJTo	Zeynep İde		74	20
1mXKWLoP9nw8kftgZCmCnh	Yalçın Topyanak		69	20
76BCq0XM9wlppqHy4pXmoS	Suvi Teräsniska	finnish dance pop, finnish pop, iskelma, suomi rock	119952	54
1dABGukgZ8XKKOdd2rVSHM	Lofi Fruits Music	lo-fi cover, lo-fi product	792653	78
34b7j3TqM5ramjmt2mc8tB	Chill Fruits Music	lo-fi product	77417	77
6KO6G41BBLTDNYOLefWTMU	P.O.D.	alternative metal, funk metal, nu metal, rap metal, rap rock	1709694	61
2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop, k-pop boy group	9808521	82
4lianjyuR1tqf6oUX8kjrZ	Franco Battiato	classic italian pop, experimental, italian adult pop	624208	57
1KXTegXtnCPKXjRaX1llcD	Sagopa Kajmer	turkish hip hop, turkish trap	3253015	67
2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop, k-pop boy group	9808521	82
2MXmyzaX94wBeNmIjsx6Dc	Banda Som e Louvor	brazilian gospel, forro gospel, sertanejo gospel	130905	41
2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop, k-pop boy group	9808521	82
2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop, k-pop boy group	9808521	82
5xoXMR6Y8PORwObvyND9ZE	Męskie Granie Orkiestra 2021	polish alternative, polish pop	222315	53
0tdKRrbItnLj40yUFi23jx	Daria Zawiałow	polish alternative, polish indie, polish pop	365240	62
6EB8VE9f7Ut6NOgviN6gDW	Dawid Podsiadło	polish pop, talent show	1669614	72
5XGkLMcwitYFdwroktQs7o	Vito Bambino	polish alternative, polish pop	79524	62
7iKgSlIINjat3bsCYiNMYX	EBK Jaaybo	cali rap	50297	52
1pWm8RcyiWZehSnb38i4fM	Young Slo-Be	cali rap, viral rap	51988	59
3Q00kkvihGYh7ym4vMdpdZ	KADO		3204	49
4GaAzGCRu6rYPmVDn3iEJ1	De Club Van Sinterklaas	christmas product, muziek voor kinderen	13653	57
2v5eqze59fqRes2e5QVGhf	Parangolé	axe, funk carioca, pagode, pagode baiano	446570	54
7iKgSlIINjat3bsCYiNMYX	EBK Jaaybo	cali rap	50297	52
0SemdcWjlvDIY6jqkl11dY	Urban Roosters	bases de freestyle	11874	48
3mJRY2eQ5S0cCsZla7vy0d	Sara Socas	bases de freestyle, rap canario	58933	41
0y2SihYEahDrahPJvxVpih	Aka Lirica		7	28
5coW9ioCpvEYGx4v1nvWec	Juliette		263412	60
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
64mc7RyoN5KDwALxbpdWLP	Washington Brasileiro	forro	99410	46
64mc7RyoN5KDwALxbpdWLP	Washington Brasileiro	forro	99410	46
7qYeIN2r4H1kBvr0Gm9Iav	Randy	latin hip hop, perreo, reggaeton, reggaeton flow, urbano latino	324322	66
1OnaDJeU2PxDBZZFkzkvZl	Anderson & Vei da Pisadinha	arrochadeira, forro, piseiro	215776	51
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
43DRDu6nLSeIedZ7T1A616	Xand Avião	arrocha, forro de favela, funk carioca	2655377	73
6u3oPV9fJJnIOKvKMoROmG	Toque Dez	arrocha, forro	148267	52
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
5dCvSnVduaFleCnyy98JMo	HEIZE	k-pop, korean pop, korean r&b	1056576	61
0XATRDCYuuGhk0oE7C0o5G	MAMAMOO	k-pop, k-pop girl group	6128404	67
4e2YScWe1RhmJL80glVNTH	Chất Lượng Cao		1293	10
0XATRDCYuuGhk0oE7C0o5G	MAMAMOO	k-pop, k-pop girl group	6128404	67
56U7IcfF1h54ZxOPqjEnjq	Hwang In Wook	korean pop	25578	34
6ZDL9IVLcZPApjoBdajrao	Summer Soul	k-indie, korean electropop, korean r&b	41333	38
3qZ9DxnCiqZ0WPrypZFhkx	Chantel		4159	33
0XATRDCYuuGhk0oE7C0o5G	MAMAMOO	k-pop, k-pop girl group	6128404	67
5IMXUzbeAyevQmvtOhXQGi	DOYOUNG		562284	47
2QM5S4yO6xHgnNvF0nbZZq	SEULGI	k-pop	661576	63
3l0MJ9LCiBlMyOMaz485Q5	Baek Ji Young	k-pop, korean pop	137968	48
6Uug3azJYNwnLkO82CTTY2	SEO EUNKWANG		39371	30
1rp5HzWaNwgauM5W5YmZ3U	LEE CHANGSUB	korean mask singer	43975	34
7nv6ySWfu8Q8XiZ5ynKxF5	HYUNJAE (THE BOYZ)		144	17
3wmzhwnWLZ6NfLwfbYwowR	MinYoung (Brave Girls)		51	17
1LHYoqa8tahdIWTUvxb17Y	MJ		16534	30
7LdZwtnhfB1GoC9SE9tvyb	KIM JAE HWAN	k-pop, korean pop	149963	43
3OBkZ9NG8F0Fn4oNpg0yuU	HA SUNG WOON	k-pop, korean pop	229995	65
6zn0ihyAApAYV51zpXxdEp	10cm	k-indie, k-pop, korean pop	397641	58
5jGYA5Yz8Tt8UFx5jbtxTy	Insooni		2588	21
2e88kBLGROab1vqnuT4Gp5	Ok Joo Hyun		151	18
3uHb6dRazmcaT15bMexUtt	Park Bom		135274	39
5OFQZvle7HH55LvauNmUIi	Kim Tae Woo	korean pop	85654	38
689wBe4v9rvHjdNB4JUgYq	Hwang Chi Yeul	korean pop	81820	40
1hxEf7zZFJKQ7gmpwbKnR9	Y (GOLDEN CHILD)		119	17
11S00dFcvNvJahis8MTGMD	Tiger JK	k-rap	34278	45
4w7y9BkDnf9hhjzQH6Br41	Bizzy	k-rap	1188	37
7IkfFdVcI6HrRKuOO9NvX5	WEi	k-pop	201342	44
6LfkmXr1ZntAhFxpgCiuVH	BabySoul (Lovelyz)		699	17
70iA690AZviTkQKgfjlSK6	JI SUYEON (Weki Meki)		1125	19
5dVavfsjaDPR4lYUVTG8Vg	SUYUN (Rocket Punch)		33	18
34mNKU2mSZkOrfVpr4NosW	JANE		95	21
5uk4EGBHUigcw7bXRJTLNK	JOOE		123	19
09FjqaHKRmMIDw2jr4fbwN	AHIN		29	17
3ZeCOXJzgoxzZTDDZI3TN9	Cha Jun Ho (DRIPPIN)		41	17
58LxvN8vJqDWj5RPvWlWSh	Hyung Ho Kang		8	17
7kqUt0kZIfski1GVmbwjG3	Johan Kim	k-rap, korean pop	7638	33
1Vuvg9ZYEPpHwkHtYzwes3	Letteamor		1297	17
5iKOmg1wFizVwajKeiyzvf	SIYEON		15241	30
1PuWV8oKkdZMwjASkBPMi5	YOOHYEON		176	17
6pF9t4u7Vx85UXL0CLGl9I	SINCHONTIGER		60	17
4XiZ3nAGoPv8K8IMktGc3b	IZ	k-pop boy group	59804	27
0pXagXd1JRSlBwrkywCLmm	Wax		785	19
75b6fK6Z2jFTDgj3FgTcko	Lee Sang Min		70	18
6ftZYkensUYXNiMM7nFwhE	CHEETAH	k-rap	40384	35
63RMl2TyeyjS713A8aA5Uq	TEO (DKB)		13	17
6BgYuNomEs12UIrnxhWE9a	TRI.BE	k-pop, k-pop girl group	185695	48
7int0W9A25VeRQ7q4H7YgQ	米卡	chinese talent show	6309	39
2WH1n92GLBhW4tOrnCXoJd	高卿尘	chinese talent show	1380	37
3mnDVuybDceeA7nzEkcsXL	吴宇恒	chinese talent show	734	37
3n6OI6gOI1RidwhS54I973	薛八一		79	36
412qCxKDZeQ1zOw8IZShGk	张星特	chinese talent show	6556	38
3gnxlhqcKrp4pYG62isGms	曾涵江	chinese talent show	261	36
2PLF6kiz6wECFCejhTQNsK	鞠婧禕	chinese drama ost, mainland chinese pop	22020	40
34AzvphXjkHrPOP8rxPb6s	Nati King Kuldeep Sharma	himachali pop	9552	34
07NcBboPPwC581ZpxgSVcs	David Gutta	russelater	348	24
4FrFdi2hHpulQOxDihRIQD	Aoi Teshima	j-acoustic	175062	50
4ALpF5EtGR3vsgpty1KAiC	Šarlo Akrobata	yugoslav rock	7599	25
1DY26xvXd0U1oAHAAL2xum	John Vince	russelater	1631	31
0djQ1Jf0ue4mPfmLrk9RRh	Kirri		436	32
5wKQ8RnelEGULisF5rlbtm	Luz Gaggi	concurso de talentos argentino	16838	31
4AGZyIuz69HKm4uBQHPbE1	AK97	russelater	2459	30
6OrBgYaYq7e0qYrJj6UZlx	Mayhem	russelater	391	25
61colh5ssNlVYwuzlQyB1u	Gitte Hænning	classic danish pop, dansktop	3976	31
6I62lkqyy7npSxNWgjQtwG	Ioulia Karapataki		4942	34
7yL97o50EXql8p3iFo6MHe	Jake Eaw	anime piano	1713	42
5AqhBC5pt6b0WVpUAII1Ro	JOYCA	chanson virale, rap francais	181237	49
66ntWKCgzPLbNgoZ5lTUmq	DJ Pøssycat	russelater	6457	40
08F3Y3SctIlsOEmKd6dnH8	Yusuf / Cat Stevens	british folk, classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock	1624630	69
2GZeZUYvAiZYRRBRBpOjrG	Kris Winther	russelater	8028	54
65RF0CIG7aJEWRcdHIbdLN	LamboLaz		172	49
1qN9U0yBn6fvVbz0GXSCsc	SuperJonny		340	49
3ghekvbJpcKDGyauENQfzT	Rapposaurus Rex		353	49
7tHPWDiMvocILRJYxmWPqR	Theke 1		30	19
2D8aKHOVNCD16dmKtmGW2b	Freedom		120	20
0Y2AcMPMpeuPXtPQGVvRBq	Lee Young Ji	korean trap	76923	51
34IEklf9glx6MtP0IBjLbJ	유라(youra)		97	29
2AOt5htsbtyaHd5Eq3kl3j	Maxwell	contemporary r&b, funk, hip pop, neo soul, quiet storm, r&b, soul, urban contemporary	1549674	58
4aTl7SzTjcnLBnsLaVfVIO	Matti ja Teppo	classic finnish pop, classic iskelma, iskelma	23416	44
79JgYJHiBUZcvYqOC5Zufn	たかやん	men chika	549334	62
7GgWpPrcNYH90st7I3nJtv	Ballinciaga	norwegian pop	74478	59
7y9fjudnPW7IIhom2ZES3N	Sottotono	italian adult pop, italian hip hop, rap italiano old school	58709	37
7F2utINZ6tSokSiZTQBE27	Guè	italian hip hop	2031119	72
5AZuEF0feCXMkUCwQiQlW7	Marracash	italian hip hop, italian underground hip hop, rap napoletano	1922359	73
11TplWqOPQBTmg2eiSLt1m	Tiziano Ferro	italian adult pop	1944874	66
5rLsN2LxYaEPLa1N7I2mPB	El Mató a un Policía Motorizado	argentine alternative rock, argentine indie, argentine indie rock, argentine rock, indie platense, latin rock, rock en espanol, rock nacional	292387	56
3yKoHgjtyenCOIRaD2Gghu	Cafe Music BGM channel	background music	220342	68
6CrQKZeuSKNYgrE7PeYqJ1	Serú Girán	argentine rock, latin alternative, latin rock, rock en espanol, rock nacional	453469	54
224rbIjYbXaTI7lnP2ZMNJ	ToteKing	boom bap espanol, rap espanol, rap underground espanol, spanish hip hop, urbano espanol	247474	54
5eDDKdMzwO9fODuj6lUEaG	Kuningas Pähkinä & Setä Tamu	finnish dance pop, finnish hip hop, suomirap	6863	36
3ngdo14Fifjx5RdVtfFdwS	Andy J.		6	18
1BnQrx8p0bHBpidjIGq26z	Los Pincheira del Sur	cumbia ranchera	30520	47
5xoXMR6Y8PORwObvyND9ZE	Męskie Granie Orkiestra 2021	polish alternative, polish pop	222315	53
0tdKRrbItnLj40yUFi23jx	Daria Zawiałow	polish alternative, polish indie, polish pop	365240	62
6EB8VE9f7Ut6NOgviN6gDW	Dawid Podsiadło	polish pop, talent show	1669614	72
5XGkLMcwitYFdwroktQs7o	Vito Bambino	polish alternative, polish pop	79524	62
0nUGkxUncFeXt0Dr0hhrc4	Indio Solari	argentine rock	784782	58
1SKA2QwV2fwGgoMlx16FXO	Los Fundamentalistas del Aire Acondicionado		22423	58
7iKgSlIINjat3bsCYiNMYX	EBK Jaaybo	cali rap	50297	52
3Q00kkvihGYh7ym4vMdpdZ	KADO		3204	49
2gbJJbIpUJZ4nbZ31YHAIu	Lucilla Bellinga		9551	42
4GaAzGCRu6rYPmVDn3iEJ1	De Club Van Sinterklaas	christmas product, muziek voor kinderen	13653	57
4JtXEZQTssP9XfeaPbi8NF	Los Varones De California	corrido, corridos tumbados	9845	35
3KIcUmSQNxotV0Bt7lDdBg	Caimanes De Sinaloa	corrido, corridos tumbados	13571	45
2LzpZgJG6QEj4DWRo5poNT	Los Juniors de California	corrido, corridos tumbados	17033	42
0rdLZXlRVokMbhYC94dP6n	Escala NorteÑa		896	30
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
0Rrl4hJQjRAbGtiEwAqS5N	Alexandre Pires	axe, pagode	537502	62
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
1F30RWETubxDmbyfxeVPg7	Kerstin Ott	schlager	560605	57
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
0XATRDCYuuGhk0oE7C0o5G	MAMAMOO	k-pop, k-pop girl group	6128404	67
2AxJ3zW7iRH7UhEldqTjsJ	Futuristic Hitz		522	22
1infnYC6dYWHOK0xtPRmAq	Omoi	vocaloid	47359	40
0XATRDCYuuGhk0oE7C0o5G	MAMAMOO	k-pop, k-pop girl group	6128404	67
5YsTv9WIyuT8dCI3oORUYK	Nique90		4159	13
0XATRDCYuuGhk0oE7C0o5G	MAMAMOO	k-pop, k-pop girl group	6128404	67
1AgxgADPuRIW1wyaA4OKcB	Tom Rosenthal	british singer-songwriter, pop	476717	69
0XATRDCYuuGhk0oE7C0o5G	MAMAMOO	k-pop, k-pop girl group	6128404	67
2ye2Wgw4gimLv2eAKyk1NB	Metallica	hard rock, metal, old school thrash, rock, thrash metal	23065279	83
7int0W9A25VeRQ7q4H7YgQ	米卡	chinese talent show	6309	39
06kr5yNAM2rOf4DXemM8fl	Matt Monro	adult standards, easy listening, lounge	249473	54
4pYBIhKr8p2p9YXUGBahyc	李荣浩		2451	32
0CL8mKhheHjbGg0gbN5i8D	周杰伦		148	27
6F3nF9bJWaAhIc1iPblVz7	俞更寅	chinese talent show	2115	22
2WH1n92GLBhW4tOrnCXoJd	高卿尘	chinese talent show	1380	37
7int0W9A25VeRQ7q4H7YgQ	米卡	chinese talent show	6309	39
5Mp76QyFz6BXVN4vQwThP7	尹浩宇	chinese talent show	1339	23
412qCxKDZeQ1zOw8IZShGk	张星特	chinese talent show	6556	38
07NcBboPPwC581ZpxgSVcs	David Gutta	russelater	348	24
2Jap4Uy4Sc37hxhPyiCXkq	林墨	chinese talent show	5147	25
08PJJFyPYFTBESvJHlnsSj	陈俊洁	chinese talent show	60	16
45gjRAhc86aUHYXkiXh2xG	张腾	chinese talent show	294	20
0Mci5dSwCsed2WpoWY6i44	张嘉元	chinese talent show	909	22
412qCxKDZeQ1zOw8IZShGk	张星特	chinese talent show	6556	38
585GqWtNJJasdQJUzX6VFu	井汲大翔	chinese talent show	226	18
2wX6xSig4Rig5kZU6ePlWe	KSHMR	big room, edm, electro house, indian edm, pop dance, slap house, tropical house	1683937	66
7bFQpPcrEXYDQDcVPVahyC	NOUMENN		473	29
4wM2LlUF3WjMMQ9HkgEQAk	Døssy	russelater	4747	30
5u6FQJXhvjReSqfrkDeCQr	Tusvik&Tønne	drikkelek	349	21
3NoAERCAeMG0EOGpbpdYLm	Unicorn On Ketamine	gym hardstyle	33925	49
0C8ZW7ezQVs4URX5aX7Kqx	Selena Gomez	dance pop, pop, post-teen pop	38910055	85
64KEffDW9EtZ1y2vBYgq8T	Marshmello	brostep, dance pop, edm, pop, pop dance, progressive electro house	34607640	83
1dABGukgZ8XKKOdd2rVSHM	Lofi Fruits Music	lo-fi cover, lo-fi product	792653	78
34b7j3TqM5ramjmt2mc8tB	Chill Fruits Music	lo-fi product	77417	77
7yL97o50EXql8p3iFo6MHe	Jake Eaw	anime piano	1713	42
1dABGukgZ8XKKOdd2rVSHM	Lofi Fruits Music	lo-fi cover, lo-fi product	792653	78
34b7j3TqM5ramjmt2mc8tB	Chill Fruits Music	lo-fi product	77417	77
0CIHy5rV9yWHNaYa8U3KLk	Faizal Tahir	classic malaysian pop, malaysian indie, malaysian pop, rock kapak	443812	45
6uA98wUGp8HJMZwIIPp4GE	Mirwana	nasyid	8389	22
1dABGukgZ8XKKOdd2rVSHM	Lofi Fruits Music	lo-fi cover, lo-fi product	792653	78
34b7j3TqM5ramjmt2mc8tB	Chill Fruits Music	lo-fi product	77417	77
0CIHy5rV9yWHNaYa8U3KLk	Faizal Tahir	classic malaysian pop, malaysian indie, malaysian pop, rock kapak	443812	45
6uA98wUGp8HJMZwIIPp4GE	Mirwana	nasyid	8389	22
61J0BktHv7PuP3tjTPYXSX	Eros Ramazzotti	italian adult pop, mexican pop	1872002	69
61J0BktHv7PuP3tjTPYXSX	Eros Ramazzotti	italian adult pop, mexican pop	1872002	69
5rLsN2LxYaEPLa1N7I2mPB	El Mató a un Policía Motorizado	argentine alternative rock, argentine indie, argentine indie rock, argentine rock, indie platense, latin rock, rock en espanol, rock nacional	292387	56
5rLsN2LxYaEPLa1N7I2mPB	El Mató a un Policía Motorizado	argentine alternative rock, argentine indie, argentine indie rock, argentine rock, indie platense, latin rock, rock en espanol, rock nacional	292387	56
5rLsN2LxYaEPLa1N7I2mPB	El Mató a un Policía Motorizado	argentine alternative rock, argentine indie, argentine indie rock, argentine rock, indie platense, latin rock, rock en espanol, rock nacional	292387	56
5L6GbwWUM3Oi5GPnkmmp24	Los del Fuego	cumbia santafesina, cumbia villera	243868	61
79JgYJHiBUZcvYqOC5Zufn	たかやん	men chika	549334	62
79JgYJHiBUZcvYqOC5Zufn	たかやん	men chika	549334	62
69bG9tC62d8oTFC9aTTosn	New West	toronto indie	130460	70
0cc6vw3VN8YlIcvr1v7tBL	Mötley Crüe	glam metal, hard rock, metal, rock, sleaze rock	4305453	71
5waNBNI8sqzmTL1zX4igjN	BeCeKa	polish alternative rap, polish hip hop	7869	39
5xoXMR6Y8PORwObvyND9ZE	Męskie Granie Orkiestra 2021	polish alternative, polish pop	222315	53
0tdKRrbItnLj40yUFi23jx	Daria Zawiałow	polish alternative, polish indie, polish pop	365240	62
6EB8VE9f7Ut6NOgviN6gDW	Dawid Podsiadło	polish pop, talent show	1669614	72
5XGkLMcwitYFdwroktQs7o	Vito Bambino	polish alternative, polish pop	79524	62
4GaAzGCRu6rYPmVDn3iEJ1	De Club Van Sinterklaas	christmas product, muziek voor kinderen	13653	57
6yvEBh5vkbdPAeZKlswZTl	Coole Piet	muziek voor kinderen	14466	51
7n9fR1AQ4d2pq3zHbXdpeC	Chicão dos Teclados	forro	19184	46
0rJUZobNG4r8bsot6DiF8g	The 046	aussie drill	39527	50
64mc7RyoN5KDwALxbpdWLP	Washington Brasileiro	forro	99410	46
4C86wrjOUfXQDlt6A4oJOC	Daniel Adams-Ray	swedish hip hop, swedish pop	82507	50
5q4N33QzlyTfRRNq4T1gH9	Papas Da Língua	brazilian reggae, brazilian rock, mpb, rock gaucho, sertanejo universitario	466146	52
1w2fVGZN37TieWhlqS8UwB	Tobias Rahim	danish pop	55852	61
43DRDu6nLSeIedZ7T1A616	Xand Avião	arrocha, forro de favela, funk carioca	2655377	73
43DRDu6nLSeIedZ7T1A616	Xand Avião	arrocha, forro de favela, funk carioca	2655377	73
1vppDmG3i5sXf3DJzrK4T1	Thiaguinho	pagode	3117806	71
3PVg0vaMUNTOu7C2GmYfSg	Kevi Jonny	arrocha, forro, sertanejo pop	327980	64
47mIJdHORyRerp4os813jD	League of Legends	speedrun, video game music	1535282	80
2UVzzx3MOPYV3l6xW2lzBv	LUNCH		4777	33
0BezPR1Hn38i8qShQKunSD	周深	chinese talent show, mainland chinese pop	220450	54
6NBD5biXYJlWRw0qDMc2dA	付思超	chinese talent show	1460	21
2Jap4Uy4Sc37hxhPyiCXkq	林墨	chinese talent show	5147	25
0eDlvWC8X1Wdnw4RynnCzW	利路修	chinese talent show	229	20
7int0W9A25VeRQ7q4H7YgQ	米卡	chinese talent show	6309	39
7tIjEaCMmi4PAURweFZsvL	庆怜	chinese talent show	530	21
3mnDVuybDceeA7nzEkcsXL	吴宇恒	chinese talent show	734	37
3n6OI6gOI1RidwhS54I973	薛八一		79	36
0Mci5dSwCsed2WpoWY6i44	张嘉元	chinese talent show	909	22
6olE6TJLqED3rqDCT0FyPh	Nirvana	grunge, permanent wave, rock	16460534	81
4qmHkMxr6pTWh5Zo74odpH	Elvis Costello & The Attractions	art rock, mellow gold, new wave, new wave pop, power pop, pub rock, rock, roots rock	245751	54
4ALpF5EtGR3vsgpty1KAiC	Šarlo Akrobata	yugoslav rock	7599	25
6I62lkqyy7npSxNWgjQtwG	Ioulia Karapataki		4942	34
0NFb7EzMeIc7fZMsdDjlrf	Sokratis Malamas	classic greek pop, entehno, laiko	110698	47
0xJDUCdcDcqw5SpRXzZljC	Kung Vladimir	russelater	1874	40
1XeLOIwov1yVlKTnD8FgO7	Spasme	epa dunk, russelater	2865	33
1dABGukgZ8XKKOdd2rVSHM	Lofi Fruits Music	lo-fi cover, lo-fi product	792653	78
34b7j3TqM5ramjmt2mc8tB	Chill Fruits Music	lo-fi product	77417	77
0xOygRbFf58Px45m3iYkNr	Rackstarr	russelater	1465	33
6o0OIlTK8WIG0DYRmFEACD	Slim Ca$h		184	32
2wOqMjp9TyABvtHdOSOTUS	Ludwig van Beethoven	classical, classical era, early romantic era, german romanticism	4597480	72
2VIdKQmRHnWofsR4odfFOh	Maurizio Pollini	classical performance, classical piano, italian classical piano	54133	56
19cJbeigU2P8fevFhxaXbK	Sinan Vllasaliu	albanian pop, kosovan pop, tallava	22343	37
4B1emXLiBtbjjwGmLqVsHO	Meda	albanian pop, kosovan pop	57952	42
5D5RzaqQqJAU63dru7IsdR	Besnik Qaka		61	15
26MpQpEwuvahgJJCjL7dIr	DJ Herbie		3956	20
1G4ON1iuyeYORE8B0crOMG	Markino		103	20
4lQ2LwNj8DlXSM3UntsbGc	王靖雯	chinese viral pop	30182	54
3a898qKIO2UeKsWMKH7R38	Noxiouz	uptempo hardcore	1687	33
1NNaj24msWMhbVRbLxga0u	Jur Terreur		441	24
4lQ2LwNj8DlXSM3UntsbGc	王靖雯	chinese viral pop	30182	54
1OPnm7ONZMMd1qCgNjeCHR	Skrubol	polish alternative rap	1119	32
2k1FagZJCEG6HSZiGb5rvO	JupiJej		218	29
5lHRApUccP1jFlpFyF15qp	Lohleq		14	24
0il5ZP3xYOECtONJtZ38Ln	KYUHYUN	k-pop, korean pop	362088	50
7sZ5ipSoboWdqXkdj6AXHo	ONEW	k-pop	401785	46
1z0Hi3myYw4x32xCq0H3aq	TAEIL	korean pop	268486	48
3VNi9AeNGDZJlV16wu55lc	Nazlıcan Kübra		12130	47
1dABGukgZ8XKKOdd2rVSHM	Lofi Fruits Music	lo-fi cover, lo-fi product	792653	78
34b7j3TqM5ramjmt2mc8tB	Chill Fruits Music	lo-fi product	77417	77
3CrFhzsHBPGK0wlAp7Z5d6	Thea Sofie	mgpjr, talentkonkurranse	754	25
5PKWz17KCZrkwJxD6HS6xf	Elina Helmichsen	talentkonkurranse	33	22
6CrQKZeuSKNYgrE7PeYqJ1	Serú Girán	argentine rock, latin alternative, latin rock, rock en espanol, rock nacional	453469	54
6CrQKZeuSKNYgrE7PeYqJ1	Serú Girán	argentine rock, latin alternative, latin rock, rock en espanol, rock nacional	453469	54
3yKoHgjtyenCOIRaD2Gghu	Cafe Music BGM channel	background music	220342	68
1KXTegXtnCPKXjRaX1llcD	Sagopa Kajmer	turkish hip hop, turkish trap	3253015	67
79JgYJHiBUZcvYqOC5Zufn	たかやん	men chika	549334	62
3Of13uTPqUVwBPz8gpz5kN	Verde 70	ecuadorian alternative rock	50894	41
79JgYJHiBUZcvYqOC5Zufn	たかやん	men chika	549334	62
5L6GbwWUM3Oi5GPnkmmp24	Los del Fuego	cumbia santafesina, cumbia villera	243868	61
3yKoHgjtyenCOIRaD2Gghu	Cafe Music BGM channel	background music	220342	68
3yKoHgjtyenCOIRaD2Gghu	Cafe Music BGM channel	background music	220342	68
3yKoHgjtyenCOIRaD2Gghu	Cafe Music BGM channel	background music	220342	68
3yKoHgjtyenCOIRaD2Gghu	Cafe Music BGM channel	background music	220342	68
3yKoHgjtyenCOIRaD2Gghu	Cafe Music BGM channel	background music	220342	68
