id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	genre
6of7rv875Hd7dFEsaCw7UL	0.817	0.554	5	-9.748	1	0.0317	0.427	0.00106	0.111	0.362	104.979	187558	4	vietnamese hip hop
1lNJbioKb7Zue9sf2wcaWN	0.651	0.541	1	-8.364	1	0.231	0.695	3.31e-06	0.406	0.204	84.086	200007	4	v-pop
2Od0QwkZrFRyIPJlGb1xNf	0.78	0.73	0	-6.343	1	0.125	0.0152	0	0.105	0.621	130.925	242362	4	v-pop
5d4FCmkXLqadL3zBjwsTTn	0.568	0.349	7	-14.422	1	0.057	0.724	0.848	0.101	0.19	166.002	122914	4	
2Tm2vf5JWQvhTPYkuTXbgW	0.559	0.239	4	-13.101	0	0.0292	0.798	9.16e-05	0.105	0.128	109.878	225818	3	v-pop
6iuZOuXEKkgUzM2TgZnLRP	0.909	0.872	8	-4.36	1	0.222	0.0435	0	0.114	0.908	140.055	260444	4	vietnamese hip hop
0MOxfxgqBnCmy63x58ChdP	0.831	0.799	4	-6.145	0	0.125	0.501	0	0.178	0.925	144.035	213351	4	v-pop
3Wobxka7sgqeMNHgHZat8q	0.483	0.646	5	-6.09	0	0.0368	0.589	0	0.089	0.368	96.837	225133	4	v-pop
67soVnrhhOlV1aTakD4F8u	0.683	0.121	0	-13.522	1	0.0312	0.956	0.000308	0.11	0.226	99.972	235898	4	indie viet
0zLU4jBGrDqPRC9OKISjGK	0.915	0.288	4	-17.642	1	0.136	0.296	0.00132	0.127	0.578	120.0	186833	4	vietnamese hip hop
5CjsvQsKuUpGJHieGnIAC7	0.689	0.438	5	-8.891	1	0.156	0.771	1.42e-05	0.105	0.653	171.834	235000	4	v-pop
6oKCYxUCLmB9PlqT4iQ8DP	0.501	0.633	5	-6.311	0	0.0381	0.628	0	0.131	0.364	96.962	215297	4	v-pop
5wXJNX2uEVwlNwYaKRBJv2	0.689	0.371	11	-11.656	1	0.048	0.77	0.00444	0.0948	0.471	160.057	231055	4	indie viet
30HzYMw8Sk09Xg0FWUr3CR	0.689	0.371	11	-11.656	1	0.048	0.77	0.00444	0.0948	0.471	160.057	231055	4	indie viet
6c1QaQHdDhtFMfUkhueuXK	0.631	0.748	4	-2.569	0	0.0488	0.212	0	0.537	0.351	115.665	178413	4	k-pop
5kq4e6FadPBpkM3XXtCFfx	0.809	0.692	0	-5.62	1	0.0311	0.381	0	0.102	0.941	120.007	232604	4	
4WMCn6s4BZZPfQT3DJbB47	0.461	0.338	9	-9.458	1	0.0805	0.632	2.57e-05	0.0803	0.0997	184.143	238823	3	taiwan classical performance
0rOLFkjY5DSIViVBNnzOuK	0.552	0.638	1	-7.474	1	0.11	0.387	0.00014	0.374	0.332	167.834	180019	4	viral pop
5Li0AHuqCw52Zg5l0PGzTi	0.63	0.207	9	-8.96	0	0.0373	0.887	0	0.0983	0.217	128.321	281773	4	v-pop
7iDa1gtRjf4glS6KTLOHYR	0.723	0.54	10	-12.31	1	0.28	0.905	0.0473	0.251	0.711	143.93	180036	4	sad lo-fi
2WYs5LxOZfEyURXu7V0O1a	0.684	0.844	9	-7.649	1	0.335	0.302	0	0.374	0.335	126.677	141505	5	aesthetic rap
4EBPCSRtInK7HNG0qCoEsC	0.672	0.32	3	-12.113	0	0.181	0.951	0.000122	0.116	0.674	169.854	157872	4	vietnamese melodic rap
2qoGaLtl0nzLlqib9aIaCe	0.817	0.522	1	-8.19	1	0.069	0.487	0	0.0735	0.798	139.959	231437	4	rock viet
7K9Z3yFNNLv5kwTjQYGjnu	0.691	0.814	1	-3.788	0	0.117	0.0164	0	0.366	0.509	132.012	145611	4	glitchcore
7s5VQqrjBtrBgZL4pEa46S	0.658	0.447	9	-9.299	0	0.0869	0.701	0.924	0.198	0.538	184.316	86739	4	noise pop
632gXr9GJAsy7UBd7Dg7G4	0.535	0.646	0	-4.377	1	0.0294	0.104	0	0.0818	0.37	97.963	192945	3	dance pop
2ChOMSamIbDfZ4lA9yAiRA	0.586	0.861	0	-3.089	0	0.0617	0.00987	7.17e-05	0.128	0.478	142.16	174084	4	pop dance
3Ys2PYl1wyPKQIwyqhP9cQ	0.723	0.634	1	-5.415	1	0.0542	0.0892	0	0.0787	0.582	129.017	243267	4	k-pop
4nvLuqwTOZdEJI1fcHXv8h	0.233	0.471	5	-10.947	1	0.0294	0.363	0.828	0.113	0.277	182.161	264453	4	ambient pop
18kE4GOlSBCpEnBdGBDIf9	0.443	0.29	6	-10.188	1	0.0302	0.531	0	0.106	0.096	78.129	346154	4	v-pop
6Ihdn6wW2UBhfTKWbP29KA	0.756	0.927	7	-2.116	1	0.0594	0.0617	0	0.343	0.723	123.005	217760	4	k-pop
1IIKrJVP1C9N7iPtG6eOsK	0.755	0.578	0	-8.932	0	0.145	0.316	0	0.25	0.581	94.148	176960	4	dance pop
2dPT9UxyHm71quNyj3C4YE	0.317	0.545	11	-6.439	0	0.0468	0.039	0	0.116	0.14	139.014	205462	5	alt z
5qDfGiZz9Soxb9Xn2jQ8hk	0.528	0.468	9	-8.286	1	0.133	0.264	0	0.0852	0.241	119.937	173333	5	chill r&b
0JL7DoEqAUcOntWmBuOSdh	0.588	0.452	7	-7.778	1	0.039	0.724	0	0.107	0.267	83.936	205120	4	k-pop
29TPjc8wxfz4XMn21O7VsZ	0.785	0.903	2	-4.184	1	0.21	0.258	0	0.169	0.565	139.98	193234	4	atl hip hop
2gCh5vjwMIRldOwvXby3Qy	0.602	0.483	1	-10.294	0	0.209	0.705	2.76e-06	0.0879	0.237	85.117	215647	4	chill r&b
7om4LRoSct9hiMPo0fPn7m	0.384	0.798	9	-6.439	0	0.434	0.115	0	0.181	0.146	149.854	259821	4	k-pop
3AqSBtredpPyT18rEYl1vK	0.679	0.645	9	-7.107	0	0.0513	0.0897	0	0.121	0.349	119.934	133673	4	k-rap
47j8u38wfvxdQeRA7TBJrB	0.397	0.746	9	-5.768	0	0.0382	0.257	0	0.703	0.165	137.821	372174	4	adoracao
3AH9Eok8N2BIGNUNBg1APv	0.42	0.801	4	-4.861	1	0.0536	0.0671	0	0.699	0.258	131.824	391721	4	brazilian gospel
07MrcfLozSPBfEI8GPOZgc	0.638	0.61	10	-5.929	0	0.213	0.404	0	0.146	0.379	157.956	198997	4	latin hip hop
19fKKQIwCeNOEtyt4wNQsE	0.524	0.765	0	-5.798	1	0.0461	0.751	0	0.505	0.651	101.287	289623	4	pagode
3SIjSnYtZvAZNkyR6jY88K	0	1.95e-05	0	-9.879	1	0	0	0	0	0	0	142305	0	
4wgmFVOhq23V49NoEavJmj	0.509	0.791	6	-2.964	0	0.0424	0.248	0	0.228	0.736	102.513	208369	3	corridos tumbados
6D2MQ05wk8yWBF1mh1m4Se	0.727	0.737	5	-4.147	1	0.0638	0.529	4.12e-06	0.146	0.981	159.929	117425	3	corrido
0T4AitQuq8IJhWBWuZwkFA	0.719	0.87	10	-3.073	1	0.0472	0.321	0	0.187	0.732	134.979	248444	4	j-pop
16wAOAZ2OkqoIDN7TpChjR	0.676	0.506	9	-6.652	0	0.0958	0.345	0	0.118	0.497	145.842	208520	4	canadian pop
7uyAerEQIgorldGTaWEjRp	0.651	0.709	2	-6.053	0	0.107	0.611	0.0249	0.115	0.325	114.988	224348	4	v-pop
2wDaGHmJfStRz5Dnaa9zPt	0.761	0.371	9	-12.931	1	0.74	0.481	0.0044	0.0965	0.747	185.904	103226	4	indie viet
5wFxD2PtMPHmb2LZ6ltLVX	0.809	0.516	0	-5.819	0	0.0389	0.547	2.83e-05	0.112	0.454	95.008	250829	4	indie viet
2uQiDZG6Tyc7Z2YjKANPDj	0.906	0.461	7	-4.492	1	0.295	0.475	0.00015	0.219	0.455	128.105	197123	4	v-pop
1IVj6CsBbTgOEpo0W6hgwN	0.309	0.434	9	-8.88	1	0.0363	0.672	0	0.0896	0.427	71.585	333629	4	chinese viral pop
0aOOB0EuwnWuoAqzR4THA9	0.837	0.888	7	-2.644	1	0.135	0.0702	0	0.238	0.573	104.976	244571	4	v-pop
4keSr5zqcPpE18j4CxYN9Z	0.621	0.437	9	-6.73	0	0.0275	0.564	1.39e-05	0.35	0.309	117.99	303051	4	viet lo-fi
2XlcKlnCiNt48ob6R8aE5l	0.605	0.288	2	-10.495	0	0.0362	0.896	2.05e-05	0.108	0.334	130.151	308092	4	v-pop
6Ed1q0X8oSKSm4IIhiQbYg	0.528	0.749	7	-7.571	1	0.0479	0.00488	9.6e-05	0.0949	0.729	163.944	163906	4	viral pop
2PXzdVQyUMSS5M5jdT0mYe	0.721	0.323	0	-8.586	1	0.0382	0.177	9.45e-05	0.0615	0.237	75.012	217667	4	indie viet
71wrySuS2PcGtutlzJmQcq	0.463	0.354	1	-7.505	1	0.0258	0.897	2.5e-05	0.0998	0.277	137.893	298892	4	vietnamese singer-songwriter
1inNWPIdBuMIgKubp53Qm7	0.483	0.611	1	-6.33	1	0.0994	0.117	0	0.111	0.325	103.308	150340	4	nightcore
4z5dAyLMnkKSHkOkwbR1RX	0.743	0.724	9	-6.11	0	0.0371	0.125	1.62e-05	0.268	0.18	117.983	196271	4	v-pop
1A1vudvqQmJq7LwWYjeRzO	0.448	0.251	7	-12.715	1	0.0453	0.894	8.22e-06	0.125	0.212	123.896	367720	4	v-pop
6wJYhPfqk3KGhHRG76WzOh	0.774	0.554	0	-7.909	1	0.0383	0.207	0	0.132	0.349	99.034	162547	4	melodic rap
5Upw9t03LLGGgOE7LhftjN	0.414	0.151	1	-12.778	1	0.0338	0.861	3.68e-06	0.13	0.318	69.769	296937	4	v-pop
7yoGGAC34bicKje3Uz2JCd	0.658	0.364	11	-11.671	1	0.07	0.94	0.488	0.091	0.275	84.944	138353	4	indie viet
0JoNTJrkb1hYIzOvRu908q	0.828	0.822	5	-2.349	1	0.139	0.126	0	0.0477	0.83	156.068	227692	4	rock viet
1Ia95g66IhlAJ3qVI4qI8W	0.636	0.243	2	-9.509	1	0.04	0.815	0	0.111	0.239	142.016	163547	4	alt z
3ZCBSFcZSRM9Z48ew28Zrf	0.841	0.479	0	-5.837	0	0.0376	0.207	1.16e-05	0.122	0.454	112.968	161606	4	dance pop
7oIDMj7icfCubmCeFcj2h6	0.848	0.718	10	-3.721	0	0.39	0.418	0	0.105	0.26	127.99	146952	4	
4TMfNNEXEmkXxIo7neRefl	0.613	0.335	4	-9.638	0	0.044	0.578	8.3e-06	0.716	0.185	135.942	304519	4	v-pop
6o4LOloYJc8yu0CdvOvifU	0.824	0.783	1	-4.53	0	0.0507	0.22	0	0.234	0.788	114.028	160825	4	dance pop
6j69IwR7fxUcJWZdAtC6Ec	0.526	0.438	11	-6.169	0	0.0314	0.736	2.82e-05	0.227	0.257	86.108	262320	4	v-pop
6r3duEAfFTH83DuoywkG20	0.7	0.394	9	-8.911	1	0.0328	0.0567	0	0.0801	0.241	103.041	189907	4	dance pop
22LAwLoDA5b4AaGSkg6bKW	0.774	0.554	0	-7.909	1	0.0383	0.207	0	0.132	0.349	99.034	162547	4	melodic rap
1WCOna34eEMPgjfOOZkGQc	0.822	0.574	5	-4.02	0	0.0461	0.351	0	0.245	0.743	116.987	182587	4	k-pop
0E4Y1XIbs8GrAT1YqVy6dq	0.641	0.324	11	-5.851	1	0.0299	0.698	0	0.328	0.273	110.184	185487	4	pop
0mgObhRxcWQxUmmVFrbhNx	0.667	0.496	10	-6.573	1	0.0496	0.856	0	0.324	0.329	127.893	279609	4	v-pop
727Z2S2mtNH46CbP9EWPwY	0.286	0.445	6	-8.087	1	0.0347	0.355	0	0.114	0.278	50.827	217352	4	
5dntGTbUtmUO239wQ0k3yM	0.659	0.718	7	-5.607	0	0.0507	0.202	1.01e-06	0.2	0.297	136.96	192347	4	k-pop
1gHliV4RwsD5t4YjRdjaK4	0.757	0.363	6	-11.731	1	0.0578	0.476	0	0.0938	0.456	90.025	148677	4	viral pop
3ejAkJLWQSEJDqDXxK3efB	0.692	0.881	11	-2.563	0	0.0461	0.0457	4.45e-06	0.146	0.432	103.053	192280	4	k-pop
4kfjA6WfgKBt7I7YKuDCkU	0.639	0.297	7	-11.18	1	0.0334	0.938	0.0839	0.18	0.292	113.989	211483	3	indonesian lo-fi pop
1eCTQhsNA31FcwyNcJcf86	0.702	0.616	6	-4.903	1	0.326	0.686	0	0.145	0.507	80.482	156188	4	
1Hu42ZLWG9dHaVOPiWyEmE	0.706	0.457	4	-8.667	0	0.0597	0.369	0	0.106	0.427	144.962	194757	4	gen z singer-songwriter
6RMltEudPPFoJuUoshxRBB	0.641	0.438	5	-7.029	1	0.132	0.905	0.000134	0.108	0.343	67.529	202075	4	chill r&b
1HbA4N1MiOsPthALesGFR1	0.64	0.392	2	-7.246	0	0.0574	0.0593	0	0.0839	0.502	145.838	178994	4	canadian pop
6FfLg6FFqhCsrFOaHIGkg0	0.74	0.688	5	-4.361	0	0.0916	0.061	0	0.138	0.935	115.035	135581	4	bedroom pop
0E0sZ2VxeP4klcbbYaT6l7	0.53	0.441	7	-5.746	1	0.0273	0.83	0	0.121	0.288	139.945	286475	4	v-pop
4YwIOEhqg57IX2QasbetBi	0.562	0.379	6	-7.625	1	0.231	0.526	0	0.151	0.258	171.848	204989	4	alt z
1NHl9g36Ebu3g16y0vtUNV	0.764	0.526	11	-7.355	1	0.212	0.0484	0	0.0718	0.588	114.91	222243	4	k-pop
1MgV7FIyNxIG7WzMRJV5HC	0.456	0.263	0	-10.63	1	0.0332	0.806	0	0.0749	0.111	129.86	255894	4	pop
6x2arhzc99oGlqM82V0mnd	0.627	0.662	7	-8.121	1	0.203	0.00236	0	0.157	0.207	90.008	196529	4	k-rap
0hxeouHqP3qzpTHerA7ha2	0.731	0.845	8	-5.352	1	0.132	0.0132	0	0.0782	0.484	101.085	239722	4	k-pop
5NmlPbM72H4Q1yKwKzIdHY	0.668	0.726	2	-5.206	1	0.135	0.258	0	0.0567	0.86	104.092	156493	1	corrido
1PMFC2sESWeDrIwUqjOgBD	0.755	0.623	3	-5.791	1	0.0629	0.465	0	0.212	0.907	144.978	167692	3	corrido
2V3zb4cQ9uUUlD1817CKLH	0.854	0.729	10	-6.547	1	0.06	0.461	1.07e-06	0.107	0.918	121.003	177961	3	corrido
73SpzrcaHk0RQPFP73vqVR	0.38	0.219	4	-13.273	0	0.0358	0.917	0.0104	0.0827	0.0517	73.537	242265	4	art pop
41L3O37CECZt3N7ziG2z7l	0.687	0.514	9	-6.612	0	0.0897	0.366	0	0.116	0.494	145.921	210427	4	canadian pop
0yJT4yme4CziPA5d7Ci83h	0.909	0.0815	1	-16.029	1	0.048	0.855	0.874	0.113	0.486	119.977	162216	4	
6K4Bzwf1Zl07n3C9myO35P	0.879	0.516	9	-11.155	1	0.333	0.478	0	0.174	0.784	84.989	101647	4	vietnamese hip hop
6tL1Wj2ruLMIrJh1rDn93H	0.747	0.498	10	-6.366	1	0.0468	0.0909	0	0.108	0.228	75.034	221200	4	indie viet
3Ah8aAu1SAju0fkDlVKtkN	0.248	0.375	10	-7.879	0	0.0303	0.828	0.00014	0.339	0.355	64.543	251392	4	v-pop
0zwh6OWqVxAZbhUvqFSDA5	0.429	0.664	0	-9.823	1	0.394	0.66	7.41e-05	0.469	0.473	78.268	239250	4	v-pop
6AGOKlMZWLCaEJGnaROtF9	0.399	0.491	6	-10.778	0	0.0538	0.0563	0.00089	0.11	0.151	91.066	210463	4	bedroom pop
5wW9FDXQAPoxqnBlm3MjrK	0.951	0.708	11	-6.339	1	0.0724	0.637	0.000122	0.0906	0.681	120.031	160947	4	v-pop
4XQnhcwRPRmGG4E6PakLMb	0.66	0.488	6	-8.188	1	0.025	0.172	0	0.065	0.543	100.024	195573	4	k-indie
6oEgsr3HyUqlROqtasHl2Z	0.4	0.304	4	-11.549	0	0.0289	0.857	0	0.108	0.406	143.644	277525	4	
7LY2IMrqqFlS0sSRE8q1GO	0.977	0.817	1	-4.045	1	0.133	0.318	9.47e-05	0.118	0.697	109.981	181067	4	v-pop
0OkmE41DDBm8iO9kjlfgsV	0.588	0.417	11	-14.296	1	0.0437	0.938	0.0206	0.124	0.362	130.885	161272	4	v-pop
6IHX0kz7fKaM7bv1hXNiCp	0.7	0.604	6	-4.885	0	0.0292	0.53	0.000183	0.0841	0.333	109.968	272727	4	v-pop
6zFMeegAMYQo0mt8rXtrli	0.81	0.511	5	-6.924	0	0.164	0.12	0	0.0832	0.837	151.947	154998	4	lgbtq+ hip hop
7eEWraXIvpuMBZldT0msaT	0.437	0.554	0	-4.082	1	0.0293	0.474	1.74e-05	0.0753	0.222	132.162	328187	4	
6XRcOMGLBYVWYbMHE70nK2	0.791	0.402	10	-7.672	0	0.0441	0.4	0	0.115	0.478	100.016	217500	4	chill r&b
1Ri9P0ZPrqr6h0REDRdJBd	0.648	0.938	1	-3.298	1	0.115	0.0339	1.28e-06	0.0564	0.849	78.496	200467	4	dance pop
5cEu4groys4P8N4KJCecW4	0.776	0.764	6	-7.196	0	0.0367	0.103	0.0992	0.203	0.49	114.978	196174	4	
02NS9DhdcleDlF2AcjHwbd	0.481	0.328	1	-8.237	1	0.0447	0.897	1.39e-05	0.0846	0.374	136.564	202829	4	v-pop
1Q4PSXkEMzcoIi3saaosrD	0.869	0.451	2	-8.413	1	0.139	0.846	0.000167	0.305	0.594	110.086	198595	4	v-pop
7Ao6MuRitN8bnKMqb9zJdn	0.638	0.167	9	-13.698	0	0.033	0.978	5.84e-05	0.104	0.333	75.099	259990	4	v-pop
1UMJMYf5Y9V9Im4jRs5YO3	0.573	0.41	7	-8.55	0	0.0966	0.938	6.73e-05	0.13	0.393	183.947	231275	3	viet lo-fi
54i5ftxGyPMxJ33Vazp6nw	0.712	0.158	5	-14.655	1	0.0336	0.937	0.000168	0.0983	0.528	85.938	142208	4	viral pop
6hRvewF5MRAsqqxnNs3z2b	0.788	0.871	6	-5.782	0	0.043	0.172	0.00164	0.115	0.401	128.195	91820	4	drift phonk
2rkb8ijsPapKDMEh0cSe8I	0.485	0.444	1	-6.232	1	0.195	0.373	2.5e-06	0.0969	0.777	179.967	161013	3	dance pop
0TxOB9JSgYXjPVR6uWAyfM	0.501	0.682	0	-4.664	0	0.0684	0.135	0	0.145	0.503	173.926	164537	4	dance pop
1nYzjrdVQ8RpF93M0jPFW7	0.679	0.61	7	-10.936	0	0.0305	0.585	9.51e-05	0.156	0.554	123.978	227186	4	alt z
7xcUWyLh6fIMsYjoVI7NnZ	0.48	0.373	10	-9.297	1	0.0278	0.804	0.067	0.12	0.0376	114.078	207710	4	viral pop
5CFsem2gJpm6NMnrLCZXrm	0.638	0.218	1	-11.647	1	0.0363	0.785	6.09e-05	0.159	0.105	126.039	283810	4	v-pop
2pXsW2ptdMtZ1rgnJHlmmH	0.562	0.42	10	-5.583	1	0.0297	0.935	0.000333	0.109	0.402	133.966	266150	4	v-pop
12sYDHudVQSIOK0ZEe3WAc	0.922	0.701	6	-9.347	0	0.047	0.0305	0	0.0439	0.858	129.997	241895	4	v-pop
7G6WuVZuTbF6JcnA9wOvsD	0.703	0.941	7	-0.995	0	0.0808	0.131	0	0.319	0.758	102.969	192333	4	k-pop
04F42oEuKrRComYJfJuyVR	0.817	0.635	5	-7.246	1	0.163	0.323	0	0.0738	0.454	138.015	129241	4	indie pop
1sgDyuLooyvEML4oHspNza	0.58	0.586	1	-6.883	1	0.0357	0.344	0	0.0755	0.507	147.988	199549	4	edm
58qX77t2VWMWcycsh9zKLc	0.535	0.359	2	-9.343	1	0.0607	0.771	0	0.111	0.488	154.163	184505	4	alt z
2QZe2H1f03t5PJWEMg2Mbe	0.72	0.824	10	-5.086	0	0.128	0.0394	0	0.0509	0.333	165.996	225012	4	k-pop
5xvUG7z88Y3hOOZCkc2ZK3	0.793	0.361	0	-14.209	1	0.0489	0.368	0.684	0.0734	0.209	74.996	105008	4	
6sI8Q7TTJeA9exw6hxEqq3	0.746	0.611	0	-7.034	0	0.101	0.454	0.000922	0.133	0.411	149.967	172245	4	dance pop
463CkQjx2Zk1yXoBuierM9	0.702	0.825	6	-3.787	0	0.0601	0.00883	0	0.0674	0.915	102.977	203064	4	dance pop
4wVOKKEHUJxHCFFNUWDn0B	0.735	0.449	10	-7.507	1	0.347	0.629	0	0.113	0.0397	122.947	220488	4	canadian hip hop
52R7RgCUe091WWS1RUaElC	0.865	0.226	0	-16.294	1	0.0807	0.56	0.883	0.181	0.741	90.023	80667	4	focus beats
1g6aK9HzKkbbQ2RpqtUyvL	0.549	0.313	2	-11.525	1	0.0322	0.759	0.108	0.0875	0.216	113.962	292625	3	
4nmGipl4hRBing7os8hAVM	0.708	0.689	1	-6.012	0	0.0781	0.109	0	0.103	0.326	161.882	166829	4	turkish trap
1D7FT4fDfso6MI5de65uAm	0.688	0.468	5	-8.446	0	0.0887	0.767	0	0.0734	0.463	130.062	151385	4	turkish trap
7yjduLSgPntFlq79Cuzrfz	0.597	0.895	4	-2.117	0	0.0384	0.623	0	0.2	0.384	150.003	216836	4	arrocha
2LxBK38Ol3qwD4laifP3D1	0.735	0.495	10	-8.843	0	0.0509	0.284	3.01e-05	0.114	0.668	105.02	188023	3	corridos tumbados
3bi1trbFYXsG4J1YqPEB4B	0.723	0.59	7	-6.243	1	0.0703	0.312	0.000856	0.241	0.119	91.027	175301	4	flamenco urbano
0hicPD6pe5ilVkgMWbRbZS	0.604	0.473	2	-10.276	1	0.0344	0.315	0	0.236	0.318	131.611	221640	4	
43UQAAZQB9eVlZhdz5pnt1	0.672	0.406	5	-8.361	1	0.0382	0.671	0.000258	0.308	0.909	155.722	173664	4	corrido
34SZJBFFsFjeVWYqPLYJh7	0.442	0.376	11	-10.411	1	0.0338	0.271	0.786	0.107	0.039	135.852	277416	4	
0vLUcf0D21qANv4C2ES7Ay	0.88	0.504	2	-6.76	1	0.0609	0.0532	0.0715	0.443	0.476	120.043	114500	4	modern indie pop
7ssVARiCxa9KentfZXhZEr	0.786	0.782	0	-6.067	0	0.0623	0.218	0	0.0996	0.813	145.043	189861	4	v-pop
1qjSj1bt7ta3RINKKWVrJP	0.608	0.327	6	-17.208	0	0.182	0.439	8.27e-06	0.107	0.431	78.505	199265	4	vietnamese hip hop
2BL4Lw90q6c0scETBBNBQD	0.635	0.622	10	-6.143	0	0.0514	0.883	2.62e-05	0.0803	0.584	117.931	203390	4	v-pop
4ftzpd21N0aYC6ymbGRjgZ	0.755	0.432	3	-9.379	1	0.0465	0.687	0.000152	0.31	0.554	89.966	230784	4	rock viet
0OqBueBAvBbWvrN51BvitD	0.715	0.408	9	-9.495	1	0.0345	0.536	0	0.0975	0.23	90.509	249204	4	vietnamese hip hop
70o4DP6wfYz50ppdLCBxuv	0.552	0.244	0	-15.63	1	0.0327	0.935	0.00996	0.0957	0.35	174.255	217862	3	indie viet
4BGkSCrjiLao1bpibNptTD	0.534	0.595	3	-6.745	1	0.033	0.75	0	0.116	0.187	141.957	248527	4	chinese viral pop
1fXKSGhgHn8NBnVbTf5tLb	0.637	0.62	6	-6.757	1	0.0651	0.4	1.09e-05	0.372	0.731	87.992	195813	4	chinese viral pop
4mfVA3dDYopDgtGdhVvaWx	0.896	0.436	10	-15.688	0	0.117	0.565	2.33e-06	0.118	0.627	110.011	212157	4	vietnamese hip hop
2939V3evB311zxxWOwYVf8	0.779	0.786	7	-5.516	1	0.113	0.135	0	0.0615	0.565	95.017	189008	4	vietnamese hip hop
3d7sIXwLSG9xI50e08dMKB	0.646	0.384	4	-9.465	0	0.0264	0.762	1.84e-05	0.124	0.333	144.072	178318	4	chinese viral pop
7b95b3I1ELtl9SZtcUC3c6	0.564	0.113	2	-13.33	1	0.0338	0.922	1.96e-06	0.16	0.376	155.898	230000	4	
3Yyj76BeYt3QIffwKpRuKL	0.453	0.35	9	-11.639	0	0.0425	0.827	0.00122	0.144	0.279	72.017	185147	3	dutch pop
7G53KNMkppNKzbVDA4KhaK	0.438	0.331	4	-8.824	1	0.0309	0.845	0	0.12	0.27	165.643	331084	4	v-pop
3xCgPTnLgOYoGoRbnH7zxv	0.674	0.358	10	-12.03	1	0.111	0.899	0.0434	0.286	0.43	84.988	247765	4	indie viet
3XEWLLxZ3dib4jz712CaGj	0.735	0.824	2	-3.483	0	0.054	0.706	0	0.13	0.669	95.972	222250	4	v-pop
3A0JQPHxzjemaTYnpnhQca	0.695	0.649	6	-6.933	1	0.0299	0.234	9.23e-05	0.114	0.17	105.006	244000	4	indie viet
1aLYH18gB0oHnsCwmF3z35	0.751	0.52	5	-7.4	0	0.0375	0.466	0	0.286	0.403	96.996	234594	4	v-pop
7wPxJI2USDm6g4jcBMLgmJ	0.727	0.627	3	-6.69	0	0.0422	0.544	0	0.279	0.496	95.997	248686	4	
5Pm00siVfiAzfwKiYa3C4U	0.615	0.245	6	-10.136	1	0.0273	0.935	0.000134	0.111	0.482	99.151	205588	3	v-pop
20gAOYKYQ7aFRVRg6LvrLW	0.769	0.554	1	-6.209	1	0.0684	0.348	0.000542	0.106	0.598	115.949	132728	4	chill r&b
70N0wF3nKTKdNrv7Gj6lSF	0.46	0.356	1	-9.261	1	0.0331	0.918	2.2e-06	0.135	0.401	124.068	286857	4	v-pop
4BSluGpjdLQihMmKgHXMxp	0.406	0.474	6	-6.349	1	0.0295	0.768	0	0.106	0.206	179.914	178520	3	k-pop
3AzjcOeAmA57TIOr9zF1ZW	0.647	0.844	0	-3.756	1	0.0457	0.0137	0.000658	0.102	0.746	146.967	193829	4	dance pop
0zm2P43XsbaeADibae03FP	0.478	0.389	7	-8.75	0	0.0286	0.875	0.000213	0.114	0.201	75.976	295376	4	v-pop
4kIpBfvK44bxqX7zo8K1oP	0.591	0.818	4	-3.532	1	0.073	0.172	0	0.126	0.574	108.107	202440	4	k-pop
0Ekfndt5fc7A4toIU87X0X	0.838	0.771	9	-3.341	1	0.0365	0.347	0	0.0603	0.974	115.988	187241	4	v-pop
516aKioGJv1BmriFhzVrDX	0.615	0.599	1	-7.898	1	0.0873	0.507	3.72e-06	0.155	0.428	82.144	176000	4	chill r&b
5OVzUL2Bagd93SPK4kiy8H	0.417	0.419	11	-8.532	0	0.067	0.836	3.72e-06	0.115	0.296	182.082	298320	4	v-pop
4epsk3m3vCC1o59rEEnv7R	0.68	0.08	2	-15.691	0	0.0388	0.97	0.00756	0.0825	0.264	77.052	200042	4	indie viet
21yCOhgaDMc0KEtxhZHTbI	0.513	0.563	1	-8.689	1	0.0338	0.0701	1.62e-06	0.0956	0.217	160.051	178600	4	chill r&b
7mOcLhVf0Aj6pIfi3LcSNW	0.524	0.391	4	-9.021	1	0.041	0.789	0	0.0869	0.143	148.009	194680	4	chill pop
1qfBczF9bLnI82oqArdO1r	0.471	0.475	7	-8.225	1	0.0365	0.923	0.000522	0.154	0.401	97.753	305171	4	v-pop
0BOVjtn27VIF8Ph0CSIKyG	0.678	0.358	8	-7.37	1	0.0289	0.429	0	0.0987	0.724	99.992	205165	4	
3omvXShuRPM3zbDpWYqf5g	0.739	0.841	5	-4.162	1	0.06	0.0312	0	0.173	0.562	106.99	199653	4	k-pop
7incJHhOl108CJBxylqc1z	0.486	0.871	9	-4.475	0	0.337	0.0278	0	0.313	0.659	85.411	171023	4	k-pop
6vFsBXYczYsP0H3lgunZOm	0.637	0.929	4	-3.593	1	0.0491	0.00167	2.62e-05	0.344	0.902	80.974	147351	4	bubblegrunge
6kKC35sKUh2FUx4M0qAL44	0.649	0.767	11	-3.838	0	0.0455	0.24	0	0.0929	0.608	149.918	227173	4	k-pop
21UPL4RXZPmg2TZ2DgWADj	0.848	0.352	4	-6.798	1	0.0464	0.789	0.000105	0.0865	0.571	92.991	198912	4	chill r&b
